cod_mun,nome_municipio,cod_arranjo,nome_arranjo,tipo_arranjo
1721208,Tocantinópolis,1721208,Arranjo Populacional de Tocantinópolis/TO - Porto Franco/MA,Arranjo populacional
2109007,Porto Franco,1721208,Arranjo Populacional de Tocantinópolis/TO - Porto Franco/MA,Arranjo populacional
4127700,Toledo,4127700,Arranjo Populacional de Toledo/PR,Média concentração urbana considerada na análise - Arranjo populacional
4117453,Ouro Verde do Oeste,4127700,Arranjo Populacional de Toledo/PR,Média concentração urbana considerada na análise - Arranjo populacional
5108204,Torixoréu,5108204,Arranjo Populacional de Torixoréu/MT - Baliza/GO,Arranjo populacional
5203104,Baliza,5108204,Arranjo Populacional de Torixoréu/MT - Baliza/GO,Arranjo populacional
4212254,Passo de Torres,4321501,Arranjo Populacional de Torres/RS,Arranjo populacional
4321501,Torres,4321501,Arranjo Populacional de Torres/RS,Arranjo populacional
4321600,Tramandaí,4321600,Arranjo Populacional de Tramandaí - Osório/RS,Média concentração urbana considerada na análise - Arranjo populacional
4313508,Osório,4321600,Arranjo Populacional de Tramandaí - Osório/RS,Média concentração urbana considerada na análise - Arranjo populacional
4310330,Imbé,4321600,Arranjo Populacional de Tramandaí - Osório/RS,Média concentração urbana considerada na análise - Arranjo populacional
3158607,Santana do Deserto,3306008,Arranjo Populacional de Três Rios - Paraíba do Sul/RJ,Média concentração urbana considerada na análise - Arranjo populacional
3303708,Paraíba do Sul,3306008,Arranjo Populacional de Três Rios - Paraíba do Sul/RJ,Média concentração urbana considerada na análise - Arranjo populacional
3300951,Comendador Levy Gasparian,3306008,Arranjo Populacional de Três Rios - Paraíba do Sul/RJ,Média concentração urbana considerada na análise - Arranjo populacional
3306008,Três Rios,3306008,Arranjo Populacional de Três Rios - Paraíba do Sul/RJ,Média concentração urbana considerada na análise - Arranjo populacional
3116209,Chiador,3306008,Arranjo Populacional de Três Rios - Paraíba do Sul/RJ,Média concentração urbana considerada na análise - Arranjo populacional
4206207,Gravatal,4218707,Arranjo Populacional de Tubarão - Laguna/SC,Média concentração urbana considerada na análise - Arranjo populacional
4218707,Tubarão,4218707,Arranjo Populacional de Tubarão - Laguna/SC,Média concentração urbana considerada na análise - Arranjo populacional
4203956,Capivari de Baixo,4218707,Arranjo Populacional de Tubarão - Laguna/SC,Média concentração urbana considerada na análise - Arranjo populacional
4209409,Laguna,4218707,Arranjo Populacional de Tubarão - Laguna/SC,Média concentração urbana considerada na análise - Arranjo populacional
3541802,Queiroz,3555000,Arranjo Populacional de Tupã/SP,Arranjo populacional
3503356,Arco-Íris,3555000,Arranjo Populacional de Tupã/SP,Arranjo populacional
3555000,Tupã,3555000,Arranjo Populacional de Tupã/SP,Arranjo populacional
3533106,Nova Guataporanga,3555109,Arranjo Populacional de Tupi Paulista/SP,Arranjo populacional
3555109,Tupi Paulista,3555109,Arranjo Populacional de Tupi Paulista/SP,Arranjo populacional
3156304,Rodeiro,3169901,Arranjo Populacional de Ubá/MG,Média concentração urbana considerada na análise - Arranjo populacional
3169901,Ubá,3169901,Arranjo Populacional de Ubá/MG,Média concentração urbana considerada na análise - Arranjo populacional
2932200,Ubaitaba,2932200,Arranjo Populacional de Ubaitaba - Aurelino Leal/BA,Arranjo populacional
2902401,Aurelino Leal,2932200,Arranjo Populacional de Ubaitaba - Aurelino Leal/BA,Arranjo populacional
4128104,Umuarama,4128104,Arranjo Populacional de Umuarama/PR,Média concentração urbana considerada na análise - Arranjo populacional
4114708,Maria Helena,4128104,Arranjo Populacional de Umuarama/PR,Média concentração urbana considerada na análise - Arranjo populacional
4213609,Porto União,4128203,Arranjo Populacional de União da Vitória/PR - Porto União/SC,Arranjo populacional
4128203,União da Vitória,4128203,Arranjo Populacional de União da Vitória/PR - Porto União/SC,Arranjo populacional
2101806,Benedito Leite,2211209,Arranjo Populacional de Uruçuí/PI,Arranjo populacional
2211209,Uruçuí,2211209,Arranjo Populacional de Uruçuí/PI,Arranjo populacional
3306107,Valença,3306107,Arranjo Populacional de Valença/RJ,Arranjo populacional
3155900,Rio Preto,3306107,Arranjo Populacional de Valença/RJ,Arranjo populacional
3556305,Valparaíso,3556305,Arranjo Populacional de Valparaíso/SP,Arranjo populacional
3506201,Bento de Abreu,3556305,Arranjo Populacional de Valparaíso/SP,Arranjo populacional
4312153,Mato Leitão,4322608,Arranjo Populacional de Venâncio Aires/RS,Arranjo populacional
4322608,Venâncio Aires,4322608,Arranjo Populacional de Venâncio Aires/RS,Arranjo populacional
2916104,Itaparica,2933208,Arranjo Populacional de Vera Cruz - Itaparica/BA,Arranjo populacional
2933208,Vera Cruz,2933208,Arranjo Populacional de Vera Cruz - Itaparica/BA,Arranjo populacional
4322806,Veranópolis,4322806,Arranjo Populacional de Veranópolis/RS,Arranjo populacional
4323309,Vila Flores,4322806,Arranjo Populacional de Veranópolis/RS,Arranjo populacional
3171303,Viçosa,3171303,Arranjo Populacional de Viçosa/MG,Arranjo populacional
3110202,Cajuri,3171303,Arranjo Populacional de Viçosa/MG,Arranjo populacional
3205101,Viana,3205309,Arranjo Populacional de Vitória/ES,Grande concentração urbana considerada na análise - Arranjo populacional
3205002,Serra,3205309,Arranjo Populacional de Vitória/ES,Grande concentração urbana considerada na análise - Arranjo populacional
3201308,Cariacica,3205309,Arranjo Populacional de Vitória/ES,Grande concentração urbana considerada na análise - Arranjo populacional
3202207,Fundão,3205309,Arranjo Populacional de Vitória/ES,Grande concentração urbana considerada na análise - Arranjo populacional
3205200,Vila Velha,3205309,Arranjo Populacional de Vitória/ES,Grande concentração urbana considerada na análise - Arranjo populacional
3205309,Vitória,3205309,Arranjo Populacional de Vitória/ES,Grande concentração urbana considerada na análise - Arranjo populacional
3300407,Barra Mansa,3306305,Arranjo Populacional de Volta Redonda - Barra Mansa/RJ,Média concentração urbana considerada na análise - Arranjo populacional
3303955,Pinheiral,3306305,Arranjo Populacional de Volta Redonda - Barra Mansa/RJ,Média concentração urbana considerada na análise - Arranjo populacional
3306305,Volta Redonda,3306305,Arranjo Populacional de Volta Redonda - Barra Mansa/RJ,Média concentração urbana considerada na análise - Arranjo populacional
3551306,Sebastianópolis do Sul,3557105,Arranjo Populacional de Votuporanga/SP,Arranjo populacional
3536257,Parisi,3557105,Arranjo Populacional de Votuporanga/SP,Arranjo populacional
3557105,Votuporanga,3557105,Arranjo Populacional de Votuporanga/SP,Arranjo populacional
3501202,Álvares Florence,3557105,Arranjo Populacional de Votuporanga/SP,Arranjo populacional
4305439,Chuí,4305439,Arranjo Populacional Internacional Chuy/Uruguai - Chuí/Brasil,Arranjo populacional
4315305,Quaraí,4315305,Arranjo Populacional Internacional de Artigas/Uruguai - Quaraí/Brasil,Arranjo populacional
1200054,Assis Brasil,1200054,Arranjo Populacional Internacional de Assis Brasil/Brasil,Arranjo populacional
5002100,Bela Vista,5002100,Arranjo Populacional Internacional de Bela Vista/Brasil,Arranjo populacional
4301875,Barra do Quaraí,4301875,Arranjo Populacional Internacional de Bella Unión/Uruguai - Monte Caseros/Argentina,Arranjo populacional
1400159,Bonfim,1400159,Arranjo Populacional Internacional de Bonfim/Brasil - Ireng/Guiana,Arranjo populacional
5003157,Coronel Sapucaia,5003157,Arranjo Populacional Internacional de Capitán Bado/Paraguai - Coronel Sapucaia/Brasil,Arranjo populacional
1200252,Epitaciolândia,1200104,Arranjo Populacional Internacional de Cobija/Bolívia - Brasiléia/Brasil,Arranjo populacional
1200104,Brasiléia,1200104,Arranjo Populacional Internacional de Cobija/Bolívia - Brasiléia/Brasil,Arranjo populacional
5003207,Corumbá,5003207,Arranjo Populacional Internacional de Corumbá/Brasil,Média concentração urbana considerada na análise - Arranjo populacional
5005202,Ladário,5003207,Arranjo Populacional Internacional de Corumbá/Brasil,Média concentração urbana considerada na análise - Arranjo populacional
4102604,Barracão,4205001,Arranjo Populacional Internacional de Dionísio Cerqueira-Barracão/Brasil - Bernardo de Irigoyen/Argentina,Arranjo populacional
4205001,Dionísio Cerqueira,4205001,Arranjo Populacional Internacional de Dionísio Cerqueira-Barracão/Brasil - Bernardo de Irigoyen/Argentina,Arranjo populacional
4108304,Foz do Iguaçu,4108304,Arranjo Populacional Internacional de Foz do Iguaçu/Brasil - Ciudad del Este/Paraguai,Média concentração urbana considerada na análise - Arranjo populacional
4124053,Santa Terezinha de Itaipu,4108304,Arranjo Populacional Internacional de Foz do Iguaçu/Brasil - Ciudad del Este/Paraguai,Média concentração urbana considerada na análise - Arranjo populacional
4308656,Garruchos,4308656,Arranjo Populacional Internacional de Garruchos/Brasil,Arranjo populacional
4108809,Guaíra,4108809,Arranjo Populacional Internacional de Guaíra/Brasil,Arranjo populacional
1100106,Guajará-Mirim,1100106,Arranjo Populacional Internacional de Guajará-Mirim/Brasil - Guayaramerín/Bolívia,Arranjo populacional
4310603,Itaqui,4310603,Arranjo Populacional Internacional de Itaqui/Brasil,Arranjo populacional
4311007,Jaguarão,4311007,Arranjo Populacional Internacional de Jaguarão/Brasil - Rio Branco/Uruguai,Arranjo populacional
1600501,Oiapoque,1600501,Arranjo Populacional Internacional de Oiapoque/Brasil,Arranjo populacional
5006358,Paranhos,5006358,Arranjo Populacional Internacional de Paranhos/Brasil - Ypejhú/Paraguai,Arranjo populacional
5006606,Ponta Porã,5006606,Arranjo Populacional Internacional de Pedro Juan Caballero/Paraguai - Ponta Porã/Brasil,Média concentração urbana considerada na análise - Arranjo populacional
4315057,Porto Mauá,4315057,Arranjo Populacional Internacional de Porto Mauá/Brasil - Alba Posse/Argentina,Arranjo populacional
4315073,Porto Vera Cruz,4315073,Arranjo Populacional Internacional de Porto Vera Cruz/Brasil - Panambí/Argentina,Arranjo populacional
4315107,Porto Xavier,4315107,Arranjo Populacional Internacional de Porto Xavier/Brasil - San Javier/Argentina,Arranjo populacional
4317103,Sant´Ana do Livramento,4317103,Arranjo Populacional Internacional de Sant'Ana do Livramento/Brasil - Rivera/Uruguai,Média concentração urbana considerada na análise - Arranjo populacional
4120358,Pranchita,4124400,Arranjo Populacional Internacional de Santo Antônio do Sudoeste/Brasil,Arranjo populacional
4124400,Santo Antônio do Sudoeste,4124400,Arranjo Populacional Internacional de Santo Antônio do Sudoeste/Brasil,Arranjo populacional
4318002,São Borja,4318002,Arranjo Populacional Internacional de São Borja/Brasil,Arranjo populacional
1304062,Tabatinga,1304062,Arranjo Populacional Internacional de Tabatinga/Brasil - Letícia/Colômbia,Arranjo populacional
4322400,Uruguaiana,4322400,Arranjo Populacional Internacional de Uruguaiana/Brasil,Média concentração urbana considerada na análise - Arranjo populacional
